,text
10899, なるほどぉ
10900, まぁdプリの発行枚数がこのザマなので無限に延長かけそうな気がしなくもないですが
10903," https://t.co/miESAGRMsG
10月以降でした"
10904," え！？d会員2重付与になったんですか！？
前はdプリへのチャージはdポイント付与対象外だったはずですが…"
11025, えっ
11056, え！送っていいんですか！！！
11087, っマウスパッド（お古で良ければあげようか？）
11201, なお来週から新職場へ初出勤です('・ω・')
11224, リクルートカードなんかどうでしょ。ネット上で申請すれば貯まるリクルートポイントがpontaポイントに1:1で交換できるし、JCBブランドにすればETCカードが無料で付けれるよ
11231, 一日空けば治る
11277, キーが床についたときの音がカチカチ鳴るだけで、青軸だとスイッチそのものが価値っと音がなるからうるさくなるけど打鍵感は高い
11279," そら売らなきゃあかんからなぁ（）
まぁママチャリ程度なら問題ないかもしれんしわからん"
11282, わざと少し酸化させて潤滑を取り戻すのが556だから、これ間違う人多いってスピード商会の人が言ってた
11283, kure556は錆を進行させるから自転車には向かないよ
11345," 三井住友VISAカード…と言いたいところだけどてるみくらぶとグルになってたクソ会社だから、よく使うとこに合わせて楽天カード、YahooJapanカード、リクルートカードから好きなとこ選べばいいと思うよ。
そもそもカードに何を求めるかの条件がないと勧められない"
11401, 家戻るなら乗りたい
11412,  今終わった
11416, やったぁ！
11419, 行きたいのに行けない悲しみ（左足負傷中）
11468, なるほど
11469, カプセルに泊まれば良かったのでは
11493, お値段なんと864円が500円！
11633, まって深夜急行の車乗ろうかなと
11634,  これくらいレベル下げても付いてこれない人が何人か出てくるのでゆるちて（2年、3年次あたりになればいやでも高度なこと覚えなきゃなるから）
11675, 地元青森の農業試験場が長年かけてやっと開発に成功した青森県初の一等米です
11793, 君も必修落としたフレンズか…これは事務に問い合わせかな
11795, 卒研じゃない？
11926, リボも何も携帯と同じく無料で分割出来るのよなぁ
12014, それだ
12152, ファッ!?
12261," そうですよ。
ですがイオンカードの勧誘も優待も始まり、セディナのカウンターがある百貨店内にイオンカード優待のPOPがあるよくわからないカオス空間が広がりますw"
12465, liveCDの立ち上げ前に念のためにメインに使ってるシステムディスクを抜いて、今回インストールするディスクだけにするのを忘れたまま起動したので、ちゃんと設定合ってるはずとは思ってても内心怖い私がいます（）
12521, 氏よりスタンダードなnimocaが届きました！やはりICASnimocaと違ってただの印刷と違うのでSuicaのような金属感があっていいですねぇ！
12588, 庭でバンド的にちゃんと使えるなら買ってから移るのもありかもw
12631, 着いた
12637, いぐぅ。チャリで現地集合でおっけ？
12666, パソコン工房とかツクモとかドスパラに置いてると思うんだ
12686, ほんとほんと！普通に見たらごく普通の有人レジですが、よく見ると計量器が付いてるのでセルフと分かるんです！セルフの時は普段は店員が入る側へ、有人の際は客側へ入ってオペレーションしてましたwほんと去年辺りまでは現役だったんですがねぇwww
12688, 本来は対面式への切り替えがもちろん可能です！地元のカブセンターでは寺岡のセミセルフへ入れ替える前は通常はたまーにセルフレジとして開放、繁忙期は有人式へ切り替えて使われてました！いやぁまさかここにその機種があるとは思わなかったぁ！
12778, まずは二十歳になります
12832, たのしーよ！みよーよ！
12847, 理不尽な答えだと思いますが、実はシダックスでしたw（パチ屋の看板が唯一証拠です） https://t.co/7P1X6GVTBP
12848, 最近はDAM使わなすぎてw　stadiumは一回しかまだ使ったことないですね…
12850, わかりますw採点ゲージとPVをPiPできるようになったのも、音質がまともになったのもここからでしたしね…
12851, ボカロにハマり始めたのが中3あたりで、それまではアニソンにハマってたのでDAMでも問題なかったんですよね。むしろジョイだと音スカスカな上にハイパージョイはログインID入れるのも面倒でしたし
12858, なんたって、PremierDAMが新登場した数ヶ月後くらいにビッグエコーが最寄り店舗として君臨しましたからwなので中学末期まではむしろjoysoundは触ってなかったですね…
12861, 自分カラオケにハマり始めたのがPremierDAMが出回り始めたころですが、ちょうどその頃近所のカラオケ店が移転やら新規出店やらで殆どの店舗も最新機種に入れ替わっちゃってたのでサイバーDAM時代をあまり知らないんですよね（見覚えはある）
12891," あのPaSoRi古いやつだからNFCの規格は読めてもマイナンバーカードのType-A規格が読めないんよ。だから確定申告には使えない。

あと、マイナンバーカードも発行するときに電子証明書も申し込むにチェック付けなきゃあかんからね"
12893," そそ。会社で確定申告してくれないとこはもちろん、バイト掛け持ちしてる人とかも確定申告しないと税金返ってこないで。

マイナンバーカードあるなら、確定申告対応のPaSoRi貸すよ"
12895, マイナンバーもRAM512MBにするとかしないとか、本当にマイナンバーをマイナンバーとして、運用する気があるのか分からないシステム見積もりで、呆れますよ。住基ネットと一緒にするならメインフレームでも良かったんじゃ（てかメインフレーム入れてないのかぁそりゃそっか）
12932, どちらもそれぞれf1、LiveDAMからかなり進化しました。ジョイはDAMに対抗する為にugaを買収後、曲リクエスト対応でボカロ曲対応で若年層の取り込みに成功して今に至ってる感じがありますが、一方のDAMは採点機能や動画撮影など機能拡充に力を入れてますね
12935, 現在はjoysound系列はcrosso/uga next→f1→max、DAM系列はPremierDAM→LiveDAM→LiveDAMstadiumと来てて、現代に合わせてかなり進化を遂げてるので、楽しいと思いますよ！
12937, これはまた東京オフで行かなきゃですな？
13020, でもセグウェイ（の親会社が出してるナインボット）もあるよ
13024, これはバランススクーターってやつです（うちの店が先行導入らしく、他店は今週からスタートとか）
