,tweet_id,text
7458,870305999776759813,800スタートと仮定して、1000城岱牧場到着、1130しかべ間歇泉公園到着、1300出発として南茅部辺りに1500到着、1700函館市内到着って感じかな。実際はもっと早いと思うけど
7462,870303495101890560,そうだねぇガチで行くならこんなのでどうでしょう
7463,870300602982518785,行きましょう
7501,869907594080468992,どこもリボの利子なんて似たようなもんやで
7503,869822315575607297,それ規約で禁止キャッシングするなら話は別だが、それするならリボにしといて余裕で来てからATM返済やらまとめて口振返済したほうが良いかと
7607,869193724852543488,JSは怖いんだぞ☆
7608,869193148110561280,修正版送っときますねーltscripttypetextjavascriptgtforvari0ilt5000000000000000ialert君は何を言ってるんだltscriptgt
7616,869187347404832773,うむ。しっかりアップデートしてて偉いブラウザに入力すると間違いがなければ5000兆回ポップアップが出ます
7617,869186290096381952,成功したけど失敗したみたいな複雑な気持ちであるw
7618,869185666499751937,えっポップアップ出たww
7621,869184620100702210,ltscripttypetextjavascriptgtforvari0ilt5000000000000000ialert“君は何を言ってるんだltscriptgt
7693,869055644434702336,まぁ普通にブランド物のサイクルジャージ買えばそれくらい行くわな。俺だってアルペンで型落ち値引きしてた半額くらいの買って3kくらいだったし
7701,869053735028248576,今月末までなら安く行けるから奢るわ
7705,869052395598135296,行く
7767,868846681332174848,アニメも見よう
7787,868727038428954624,城岱牧場
7790,868722794359529474,って深夜急行と話してた
7794,868716790368436224,外にでろ
7803,868710780308406272,量販店行って気に入ったのがあればそれがベスト財布選びなんてそんなかんじなのでは
8064,867591241935933440,スープ蒸発した
8181,866658240003624961,なるほど絶対面白い
8236,866524912256557058,それかめちゃくちゃあっさりしててむっちゃ美味いんだよなぁ
8237,866524807864532994,担々も好きですー麻辣はその、すっぱいもの苦手なのでいいかな
8268,866306330432200705,来月頭にノスタルジア化が決定しております
8355,865827635179298816,なるほどわからん。
8357,865788264652824577,グーグルマップ先生の手のひらの上で踊らされ住宅道路の間を縫って進む道路ばかり案内されていたので運転辛かった
8424,865419732576387072,いいんじゃないかな。それをパクるのか参考にするのか、その人次第なわけで
8477,864824440374255618,無料開設してるうちにテキトーに遊びに来て作業の進捗でも生むのですハカセボイスで
8478,864824004489617409,ドンキ向かいにて開設に向けて不定期でテストオープンしてるコワーキングスペースです
8493,864806815401361409,新機種出るタイミング早いから被らない大丈夫大丈夫
8495,864806178898944000,安いredmiシリーズだと挿せるんやで
8665,863704377382420481,了解ですー
8693,863599996251250689,後ろ乗り前降りのIC乗車するときと同じで、乗るときに機械にかざして、降りるときに運賃箱の機械にかざして、初めて精算される感じ。
8694,863599449045585921,もちのろん
8710,863404225069326336,距離が取れなかったのです
8722,863384623434285061,今日って帰宅何時頃になります
8763,863346623681658880,りょ
8764,863346375227920386,焼きそばで、「なかったら作りますので連絡plz」って書いてたので言っとけばいいかなーと
8766,863345218048872449,下宿飯要らないって伝えときましょうか
8774,863284499949408256,部屋にあるかも
8783,863272855164735488,怠い
8800,863257707871993857,ゆうてこっちも研修抜ければ職場にいる時間のほうが短いから車の中で曲聞いてるけど、職場内では駄目かも
8803,863255582853128196,客先の家にいる時間以外はオッケーかと
8804,863255215956410368,純粋にPC触れない一般人、運転免許無しかつ家から職場が遠い本学生という絶望的ミスマッチが起きてるだけかと。ルーター設定なんて誰でもできるやろと思ったけどお客さん回ってわかったけどかなりのスキルがいるんだなぁと
8847,863231656773074944,上野の東京国立博物館とかどうでしょ
9017,862284351219785732,徹底してないというより、五稜郭のミスドは割りといつも人が引っ切り無しに入ってくるので注意しに行く暇もないから席が無い状態にならなきゃ来ないんじゃないかなと実際自分が居たときは満席になりそうでギリギリ回避みたいなのがずっと続いてた
9018,862283658123591680,特に言われなかったですね確かに勉強禁止とは書いてましたが
9020,862282496137768961,まずは泥端末でwifianalyzer起動して、電波の混信状況を確認し、かぶってるバンドの数等を考慮して使用帯域幅ストリーム数を制限。のちにアクセスポイント、ルーター、インターネット8888等へそれぞれpingを飛ばして応答速度と安定性から切り分け
9065,861774429654720512,AMCカードは微妙いけどfinancialpassはスルガ銀行の口座開くだけだから普通に行けるし、未成年のうちに開かないと確か自動でカードローン付帯になってたような
9069,861772978043801601,修行はよ
9096,861768036541374464,てか正直普通に作っといたほうがいいかと。この前言ってたamexとも別に、学生専用カードとして。んで使わなければいい
9097,861767757322362880,マイル失効阻止するためだけに学生カード作ろう
9120,861762622311419904,いけるで
9123,861762540199485440,正直そこまで劇的にギークな層が増えるわけでもないと思うまあ自分次第っすね
9128,861761484191170560,晴れの日にすらバス乗る人間がバス乗らないわけないのにバスカードはおろか、ICカードすら使わず現金じゃらじゃらするの、いくらなんでも馬鹿だし本学の恥
9130,861760455206879232,半分はバスカードでももう半分が現金マンなんだよな。大体が
9132,861760152302530562,そもそもICカードで乗る人少なくないですか
9180,861574631257391105,ちなみにこれとは別に財布に15枚カードポケットがあり、コレクションこの辺にない店のカード用カードケースに40ポケット中15枚ほどあります
