,tweet_id,text
489,901424620561088512,神ギ問「31アイスのダブルの組み合わせは1024通り！」ｼｭﾊﾞﾊﾞﾊﾞﾊﾞﾊﾞｯワイ「バニラの後にバニラは選ばんやろ！組み合わせとしておかしい！」31アイス店員「私のおすすめは大納言あずき+大納言あずきです！」ワイ「えぇ……」
490,901424576931835905,「この人痴漢です！」と言われたら「微物検査してくれ！」と警察にすぐに言え現在では触った痕跡の微小物を検出でき、DNAと触った強さや範囲も分かる相手女性に賠償請求推奨（民事裁判）これを警察に教えてもらったのは4年前、未だに全然世間に浸透してないのは…
491,901424365480271873,北海道新幹線は札幌市内は1kmしか地上を走らないらしい。旅情がない。鹿児島中央駅「あそお」
492,901424165210603523,司令官が暁にフラれたと知った途端露骨に喜ぶ電ちゃん……みたいなシチュエーション
493,901424099737559042,テレビ局が「24時間テレビはノーギャラでやってる」と主張した一方で、ふなっしーは24時間テレビの出演料5万円を寄付すると公言したのだそうで。
494,901423669582348288,24時間テレビヤバイwwwwランナー発表後の下がり方がすごすぎるw
495,901422962066169856,Google先生がやらかしちゃったのでFAだったのか、それはそれで「色んな意味ですっげえな！」って感じになる/“グーグルが謝罪大規模ネット障害、装置の誤操作が原因：朝日新聞デジタル”
496,901422731802976259,やぎさんちの稲荷ちゃん
498,901421694547394560,マクロミルのヤマトこれで今年度新入社員だというから入社時に労使双方にのど自慢に関する合意が形成されているんだよな……
499,901420446976843776,【ただいま作成中】2017これ面白いですね…。第43回新宿三井ビルディング会社対抗のど自慢大会-予選2日目--Togetterまとめ
500,901420236263440384,はーい、いいこでちゅね～よちよち😊
501,901420142717935616,止まるんじゃねぇぞ…
505,901417566135963649,ほんとこれだなぁ
506,901417442848591872,YouTuber育成する暇があったら学校の授業でネットマナーについてきっちり学習させて欲しいんだよな。公衆の場での迷惑行為をわざわざネットに載せるなとかAniTubeでの視聴は違法とか。そういう事がなってない中高生がいるから近年急にネットユーザの平…
514,901256169905246208,OCNから大本営発表出たが、障害発生時間から復旧時間までが「キッチリ３０分」ってのは、通信屋やってる人なら分かるが定番のやつ。ナゼかって？３０分超えたら、国への報告義務があるからな
515,901255712646483968,ずっと前の飲み会で話題になった「女性向けと男性向けのエロ本の違い」がいまだに印象的で面白いので絵にしたためて共有しておきます。
516,901255486783148032,岩本町-秋葉原を乗換駅として提示するな2017
517,901255269203693569,現実問題、これとサーファーのやつが同じような内容というのは無理ねーかな…普通に男目線からみても「この男酷いやつだな」って普通に思うけど
518,901255246621454336,もちろん「引きこもりのネットが友達なデブメガネは海似合わないから情けない」感じな演出はステレオタイプではあるんで、一切違うとはいわないんだけれども、フォローあるだけ描き方としてはマシとは思う
519,901255205928357889,言った時点では確かに似た構造とは思うけど、これサーファーの方は言った人が最後まで面倒みて「海が似合わない男を海を好きになってもらおうとずっと手伝ってあげる」から、正直全然違う気がする
520,901254965544460288,交通系ICカードで東海道新幹線に乗れるというJR東海のニュースだけど、JR東海のTOICAがマイナー過ぎるせいで、地元紙から「マナカで新幹線」と書かれてしまってる…
522,901254725496000512,イベントなどでお披露目させていただいたラッキーさんのぬいぐるみですが、本日より順次アミューズメント施設に登場です！取扱い店舗は以下をご確認ください。
523,901254593652195329,女の子が脚を組んでいたらつい視線が...
524,901254275157733376,三匹が斬る！のネタっぽい表現ですら、実はちゃんと事実に基づいた事柄をベースにして創作されてる事に驚かされることがある。「失笑」と一言で片付けてしまうのはやや乱暴すぎる。知識が増えれば増えるほど人って謙虚になるものなんだねえ。
525,901253582418190336,iphone7pulsiphone6pulsiphone6spuls
526,901253567477972993,例のアレです。参考にどうぞ。(撮り直しVer)
527,901253328855748608,【悲報】仙台市の小学校：昨日で34日間の夏休みが終了仙台市の天気：今日で35日連続の雨雨の勝利だよ宮城においでよ
530,901231651161755648,夢に出てきた通りに沖縄民謡で踊らせてみた
